date,hospital_onset_covid
2022/08/03,24.0
2022/12/24,38.0
2023/01/23,30.0
2023/02/04,89.0
2022/10/31,3.0
2022/12/21,40.0
2022/10/23,3.0
2022/08/06,47.0
2023/02/14,4.0
2022/07/14,49.0
2022/07/27,63.0
2022/07/28,0.0
2022/08/08,14.0
2022/10/17,2.0
2022/08/28,34.0
2022/12/18,12.0
2023/02/25,19.0
2022/12/16,12.0
2022/09/23,60.0
2022/11/25,24.0
2022/11/03,17.0
2023/01/21,76.0
2022/10/20,0.0
2022/09/21,39.0
2022/11/18,7.0
2022/08/14,8.0
2022/08/07,119.0
2022/07/31,7.0
2022/08/10,2.0
2023/02/27,0.0
2023/02/23,16.0
2022/07/24,0.0
2022/11/27,19.0
2023/02/16,0.0
2022/07/26,16.0
2022/09/30,21.0
2023/01/26,12.0
2023/01/03,17.0
2022/11/07,31.0
2022/12/10,33.0
2022/08/09,20.0
2022/12/27,25.0
2022/12/12,19.0
2022/12/24,7.0
2023/03/05,99.0
2022/07/27,61.0
2023/03/04,2.0
2023/01/10,4.0
2022/07/13,15.0
2022/12/31,31.0
2022/12/23,4.0
2022/09/10,6.0
2022/09/26,1.0
2022/10/24,6.0
2022/10/26,19.0
2022/09/10,5.0
2023/02/10,7.0
2022/09/01,51.0
2022/10/11,21.0
2023/03/02,23.0
2023/03/02,32.0
2023/02/05,4.0
2023/01/01,3.0
2022/10/30,19.0
2022/09/05,18.0
2022/08/20,56.0
2022/08/26,13.0
2022/08/26,22.0
2022/09/17,0.0
2022/12/31,3.0
2023/01/14,20.0
2022/12/16,29.0
2022/12/01,14.0
2022/09/05,2.0
2023/02/28,15.0
2022/09/25,39.0
2022/12/07,21.0
2022/10/06,44.0
2022/07/27,21.0
2022/10/18,4.0
2022/11/10,11.0
2023/02/25,8.0
2022/09/22,5.0
2022/08/02,22.0
2022/12/10,82.0
2023/01/16,282.0
2023/01/12,21.0
2022/07/06,6.0
2023/01/16,0.0
2022/09/03,4.0
2022/11/16,2.0
2022/07/24,8.0
2023/02/19,6.0
2023/01/02,20.0
2022/12/01,63.0
2022/12/23,12.0
2022/10/17,5.0
2022/12/08,42.0
2022/12/03,2.0
2022/09/01,30.0
2022/08/16,12.0
2022/08/26,18.0
2022/08/24,26.0
2022/10/21,11.0
2022/12/30,32.0
2023/01/01,2.0
2023/02/10,1.0
2022/11/17,1.0
2022/09/26,2.0
2022/11/23,21.0
2022/11/17,34.0
2022/07/08,32.0
2022/11/12,1.0
2022/08/24,42.0
2022/12/02,13.0
2022/07/10,29.0
2022/10/28,28.0
2022/10/13,6.0
2023/02/28,22.0
2023/03/04,34.0
2022/08/20,11.0
2022/12/13,44.0
2022/07/23,3.0
2022/10/07,51.0
2022/09/29,8.0
2022/12/17,5.0
2022/08/13,42.0
2023/01/22,32.0
2022/12/10,33.0
2023/02/04,18.0
2023/01/06,39.0
2022/08/18,8.0
2022/10/18,51.0
2023/02/26,3.0
2023/01/29,8.0
2022/12/09,7.0
2023/02/09,19.0
2022/08/09,11.0
2022/11/24,16.0
2023/02/17,3.0
2022/09/21,5.0
2022/08/31,24.0
2022/12/11,3.0
2022/09/29,14.0
2022/09/22,46.0
2022/07/09,12.0
2022/12/11,0.0
2022/08/25,42.0
2023/01/29,1.0
2022/08/30,17.0
2022/10/24,3.0
2023/01/18,63.0
2022/12/24,93.0
2022/07/27,28.0
2022/08/29,1.0
2022/11/28,25.0
2023/01/12,69.0
2022/11/15,13.0
2022/12/29,5.0
2022/11/28,19.0
2022/08/07,13.0
2022/08/23,24.0
2022/11/25,0.0
2022/10/09,7.0
2022/09/13,2.0
2023/02/28,30.0
2022/11/03,12.0
2022/11/12,16.0
2022/12/06,8.0
2022/10/05,1.0
2022/08/16,393.0
2022/11/21,2.0
2022/09/02,11.0
2022/08/10,51.0
2023/03/05,7.0
2023/02/17,10.0
2022/09/21,33.0
2023/01/29,68.0
2022/10/02,11.0
2022/08/09,16.0
2023/01/06,804.0
2022/07/16,35.0
2022/10/12,1.0
2023/01/04,3.0
2022/07/03,3.0
2022/09/11,8.0
2022/12/09,68.0
2022/10/31,34.0
2022/11/22,7.0
2022/11/25,3.0
2022/12/12,31.0
2022/07/01,4.0
2023/02/17,2.0
2022/07/06,13.0
2023/01/08,1.0
2022/12/25,19.0
2023/01/24,31.0
2022/11/19,18.0
2022/10/14,49.0
2022/11/02,1.0
2022/11/22,19.0
2022/12/08,2.0
2022/10/13,89.0
2023/02/02,20.0
2022/10/22,13.0
2022/08/27,44.0
2023/02/03,2.0
2023/01/12,60.0
2022/12/05,10.0
2022/12/08,24.0
2023/02/12,173.0
2023/01/02,14.0
2023/01/27,12.0
2022/10/27,85.0
2022/07/11,27.0
2022/09/16,16.0
2022/09/06,2.0
2023/03/01,0.0
2022/07/04,1.0
2023/01/16,0.0
2023/02/07,1.0
2023/02/22,30.0
2022/11/30,4.0
2022/11/13,4.0
2022/10/22,34.0
2023/01/10,11.0
2023/02/05,6.0
2022/08/03,12.0
2022/07/18,16.0
2022/09/25,10.0
2022/11/02,2.0
2022/08/05,1.0
2022/07/27,12.0
2022/10/08,44.0
2023/02/24,1.0
2023/01/28,13.0
2022/06/29,30.0
2022/08/19,18.0
2023/01/12,17.0
2022/09/15,2.0
2022/12/19,1.0
2023/01/13,1.0
2022/11/19,0.0
2022/10/28,2.0
2022/11/29,15.0
2022/10/06,52.0
2022/11/26,96.0
2022/12/12,90.0
2022/08/16,23.0
2022/07/08,42.0
2023/01/20,33.0
2022/09/24,37.0
2022/08/21,38.0
2022/10/12,7.0
2022/10/22,0.0
2022/09/28,60.0
2022/07/21,46.0
2022/10/17,5.0
2023/01/31,17.0
2023/01/27,2.0
2022/10/09,26.0
2022/08/16,1.0
2022/11/23,1.0
2022/10/30,5.0
2023/03/02,4.0
2022/08/10,18.0
2023/01/20,7.0
2023/01/24,1.0
2022/07/18,35.0
2023/02/07,1.0
2022/09/14,4.0
2022/12/08,4.0
2022/07/28,22.0
2023/02/15,29.0
2022/12/09,0.0
2023/01/23,14.0
2022/12/16,8.0
2022/07/14,13.0
2023/02/20,37.0
2022/11/11,0.0
2022/11/29,7.0
2022/11/01,4.0
2023/02/24,26.0
2022/10/04,25.0
2023/01/02,60.0
2022/08/18,11.0
2022/11/25,2.0
2022/08/01,138.0
2022/10/26,15.0
2022/07/30,161.0
2022/10/31,20.0
2022/11/14,1.0
2022/09/15,12.0
2022/08/22,17.0
2022/09/04,17.0
2022/10/08,12.0
2023/02/08,14.0
2022/09/15,8.0
2022/07/15,147.0
2022/08/06,112.0
2022/09/07,3.0
2022/10/19,518.0
2022/10/04,21.0
2022/11/01,31.0
2022/09/12,25.0
2022/08/16,30.0
2022/10/07,44.0
2023/02/22,0.0
2022/07/02,14.0
2022/09/21,28.0
2023/01/02,42.0
2022/08/14,3.0
2023/01/17,21.0
2022/09/28,10.0
2022/10/23,36.0
2023/02/02,17.0
2022/11/05,25.0
2022/10/23,7.0
2022/08/18,21.0
2022/09/09,5.0
2022/12/04,6.0
2022/12/14,10.0
2022/09/19,439.0
2023/01/30,23.0
2023/02/20,6.0
2022/07/21,129.0
2023/02/22,13.0
2022/07/03,3.0
2023/01/20,19.0
2022/12/21,30.0
2022/11/03,3.0
2022/08/20,0.0
2023/01/09,14.0
2022/11/13,1.0
2022/12/29,45.0
2022/08/19,6.0
2022/11/08,3.0
2022/12/06,1.0
2023/01/04,11.0
2023/01/25,30.0
2023/01/13,282.0
2022/11/21,0.0
2022/11/04,3.0
2022/10/31,10.0
2023/01/22,15.0
2022/12/19,88.0
2022/10/02,5.0
2023/02/25,0.0
2022/09/15,17.0
2022/11/20,2.0
2023/02/14,2.0
2023/01/10,25.0
2022/08/30,3.0
2022/11/15,22.0
2023/01/06,44.0
2023/01/25,5.0
2023/02/12,22.0
2022/11/10,58.0
2022/08/30,16.0
2022/07/08,10.0
2023/02/07,3.0
2022/09/19,12.0
2022/11/03,546.0
2023/02/01,45.0
2022/07/31,53.0
2022/09/02,23.0
2022/07/26,4.0
2023/01/26,9.0
2023/03/02,13.0
2022/09/16,14.0
2022/07/30,2.0
2023/01/27,8.0
2022/10/11,8.0
2022/07/20,24.0
2022/08/05,14.0
2022/11/02,7.0
2022/12/23,3.0
2022/12/31,19.0
2022/10/27,1.0
2022/11/28,55.0
2022/10/22,3.0
2022/12/14,3.0
2023/02/23,15.0
2022/09/24,42.0
2022/08/19,7.0
2022/12/06,32.0
2022/10/20,518.0
2023/02/07,12.0
2022/08/13,17.0
2023/01/09,29.0
2022/07/03,36.0
2022/07/19,100.0
2023/01/20,0.0
2022/07/05,19.0
2023/02/25,8.0
2022/06/30,7.0
2022/12/27,12.0
2023/02/26,7.0
2022/12/19,24.0
2022/10/28,1.0
2022/08/19,1.0
2022/10/02,336.0
2022/10/29,84.0
2023/02/15,10.0
2022/10/12,6.0
2022/09/21,6.0
2022/08/09,1.0
2022/11/02,550.0
2022/08/03,433.0
2022/10/10,2.0
2022/09/29,15.0
2022/07/29,53.0
2023/02/28,4.0
2022/09/05,5.0
2022/08/05,58.0
2022/10/05,1.0
2022/08/24,8.0
2022/08/21,7.0
2023/01/04,37.0
2022/10/30,9.0
2022/11/13,15.0
2022/09/27,37.0
2022/12/05,658.0
2022/11/23,13.0
2023/02/21,25.0
2023/03/02,31.0
2022/07/21,14.0
2022/10/30,33.0
2023/01/30,9.0
2022/11/17,58.0
2022/10/30,6.0
2022/09/28,6.0
2023/01/10,25.0
2022/08/23,1.0
2023/01/09,89.0
2022/12/30,64.0
2023/02/18,3.0
2022/07/26,5.0
2022/12/12,27.0
2023/01/25,6.0
2022/07/02,8.0
2023/03/04,19.0
2022/10/01,36.0
2022/12/17,1.0
2022/08/31,21.0
2022/10/29,3.0
2023/01/16,19.0
2022/12/22,32.0
2022/07/07,29.0
2023/02/16,14.0
2022/07/16,14.0
2023/02/08,10.0
2023/01/31,8.0
2022/10/03,1.0
2022/09/11,15.0
2022/12/28,10.0
2022/12/09,89.0
2022/10/06,7.0
2023/02/16,3.0
2022/10/18,21.0
2022/10/20,0.0
2023/01/14,35.0
2022/11/14,26.0
2024/04/23,
2023/12/26,16.0
2022/06/17,21.0
2023/09/18,3.0
2022/06/13,9.0
2022/06/28,18.0
2023/11/15,0.0
2024/02/16,38.0
2024/01/18,99.0
2024/02/19,21.0
2023/12/02,1.0
2023/10/27,4.0
2023/10/07,1.0
2024/04/07,0.0
2023/09/24,0.0
2023/12/27,1.0
2024/02/23,0.0
2022/06/05,338.0
2022/05/29,0.0
2024/02/21,31.0
2024/02/18,
2022/06/10,4.0
2023/12/01,0.0
2024/04/11,1.0
2024/01/19,2.0
2023/11/30,11.0
2023/12/16,4.0
2023/10/05,5.0
2024/02/11,0.0
2023/10/01,0.0
2023/11/13,1.0
2024/03/17,2.0
2022/05/31,16.0
2023/12/26,3.0
2022/06/02,5.0
2024/03/17,8.0
2024/04/18,0.0
2023/12/19,1.0
2023/12/11,0.0
2022/06/14,2.0
2023/12/20,0.0
2024/03/10,19.0
2024/01/11,0.0
2023/10/05,5.0
2024/04/17,0.0
2024/03/12,0.0
2024/03/21,0.0
2022/05/26,5.0
2024/02/23,0.0
2023/11/03,22.0
2022/06/05,44.0
2023/11/19,0.0
2022/05/29,0.0
2024/04/25,0.0
2024/01/28,37.0
2024/02/22,2.0
2023/09/29,43.0
2023/12/15,37.0
2024/03/21,8.0
2022/06/03,1.0
2024/01/17,0.0
2023/11/18,0.0
2024/02/24,0.0
2024/02/05,0.0
2022/06/18,22.0
2023/09/18,15.0
2024/01/03,37.0
2024/03/23,0.0
2024/02/29,5.0
2023/11/23,0.0
2024/02/05,2.0
2023/09/24,5.0
2023/12/10,4.0
2024/02/20,
2024/01/25,0.0
2024/04/15,0.0
2024/02/09,10.0
2022/06/10,14.0
2024/02/14,38.0
2022/06/02,46.0
2023/10/03,0.0
2024/01/20,0.0
2023/10/02,1.0
2023/12/30,53.0
2023/10/23,0.0
2022/06/23,53.0
2024/02/29,0.0
2023/11/27,0.0
2024/04/13,0.0
2022/06/04,26.0
2023/10/13,3.0
2024/03/05,0.0
2022/06/27,24.0
2023/10/11,0.0
2024/01/31,5.0
2023/10/13,0.0
2024/02/06,0.0
2023/10/23,4.0
2024/04/10,3.0
2023/09/20,29.0
2022/05/27,49.0
2022/06/07,24.0
2023/11/25,
2023/11/23,2.0
2023/11/03,0.0
2022/06/08,9.0
2024/04/21,1.0
2024/04/21,2.0
2024/01/08,16.0
2024/03/10,32.0
2024/04/07,0.0
2024/03/18,1.0
2024/03/12,0.0
2023/09/22,31.0
2023/12/04,0.0
2024/04/01,1.0
2023/12/07,12.0
2022/06/15,8.0
2024/02/15,0.0
2024/03/12,0.0
2023/12/02,1.0
2023/11/16,0.0
2024/04/20,0.0
2023/11/18,1.0
2022/06/27,10.0
2024/04/20,4.0
2023/12/17,8.0
2024/04/08,3.0
2024/04/24,
2024/03/05,1.0
2023/10/14,0.0
2024/02/20,60.0
2024/04/24,0.0
2022/06/02,71.0
2024/01/09,37.0
2023/09/23,20.0
2024/03/04,0.0
2024/04/26,2.0
2024/02/28,19.0
2024/01/03,2.0
2023/10/11,46.0
2023/11/27,0.0
2024/01/07,62.0
2024/02/02,1.0
2023/11/08,2.0
2024/01/14,0.0
2024/02/14,2.0
2022/05/30,7.0
2024/02/08,5.0
2024/04/12,13.0
2023/09/28,3.0
2024/01/01,0.0
2023/09/20,2.0
2023/11/08,1.0
2024/04/25,0.0
2024/03/15,0.0
2023/11/05,33.0
2024/02/25,0.0
2024/03/21,2.0
2023/12/25,1.0
2024/01/04,0.0
2023/12/07,0.0
2024/01/25,2.0
2024/03/27,12.0
2023/10/26,4.0
2024/01/17,0.0
2023/11/08,1.0
2024/03/19,0.0
2024/03/31,1.0
2023/12/25,
2024/04/26,0.0
2023/11/22,1.0
2024/04/22,0.0
2023/10/17,1.0
2024/02/02,2.0
2023/10/22,0.0
2024/03/22,0.0
2024/03/17,7.0
2022/06/20,13.0
2024/03/04,0.0
2024/03/24,1.0
2023/10/14,0.0
2022/05/31,8.0
2022/06/09,71.0
2023/11/20,0.0
2023/11/25,11.0
2023/09/24,33.0
2023/10/14,0.0
2022/06/23,16.0
2024/03/27,
2024/03/07,32.0
2023/12/21,
2024/03/20,0.0
2023/10/06,4.0
2023/12/09,0.0
2023/12/15,3.0
2023/11/23,26.0
2023/10/21,0.0
2023/11/02,7.0
2023/10/26,0.0
2022/05/28,93.0
2024/02/13,2.0
2023/11/02,2.0
2024/01/31,0.0
2023/11/21,0.0
2024/03/31,39.0
2024/04/05,8.0
2024/01/08,3.0
2023/09/21,1.0
2023/11/26,17.0
2024/01/04,0.0
2023/12/28,0.0
2023/12/05,3.0
2024/04/19,0.0
2023/12/19,0.0
2024/04/10,1.0
2022/06/06,14.0
2024/01/12,5.0
2022/06/14,87.0
2023/11/07,0.0
2023/10/22,0.0
2023/12/03,2.0
2024/02/25,14.0
2024/03/17,1.0
2023/11/06,1.0
2022/06/12,8.0
2024/04/09,2.0
2023/12/10,54.0
2023/10/05,0.0
2024/03/15,23.0
2023/12/31,0.0
2023/11/17,5.0
2024/03/23,1.0
2024/03/30,9.0
2024/03/26,0.0
2022/06/23,8.0
2022/06/18,10.0
2024/03/21,0.0
2022/06/10,3.0
2022/06/25,9.0
2023/11/09,3.0
2024/01/13,0.0
2024/02/24,0.0
2024/02/07,9.0
2023/11/21,0.0
2024/01/01,11.0
2024/04/18,3.0
2024/01/10,0.0
2024/04/01,0.0
2023/12/28,0.0
2023/11/28,0.0
2023/10/10,0.0
2022/05/25,7.0
2023/12/05,6.0
2022/06/13,21.0
2022/05/26,6.0
2023/11/01,0.0
2024/03/28,4.0
2024/01/27,2.0
2023/09/18,21.0
2024/03/05,0.0
2024/01/22,2.0
2022/06/05,27.0
2023/12/23,0.0
2023/12/06,0.0
2023/11/15,0.0
2023/11/16,0.0
2023/10/16,0.0
2023/09/28,0.0
2023/10/11,6.0
2024/03/23,0.0
2024/02/04,0.0
2024/04/12,3.0
2023/10/29,3.0
2024/02/19,6.0
2024/02/18,18.0
2024/04/15,
2022/06/20,3.0
2024/01/06,0.0
2022/05/26,32.0
2024/04/17,0.0
2024/02/03,36.0
2024/04/18,0.0
2023/11/13,0.0
2024/01/06,4.0
2023/10/21,0.0
2023/12/17,1.0
2023/12/22,12.0
2022/06/09,6.0
2023/10/13,0.0
2022/06/12,4.0
2024/04/27,2.0
2022/06/21,91.0
2023/10/18,32.0
2024/04/16,4.0
2024/02/27,12.0
2024/02/10,0.0
2024/03/31,0.0
2023/10/07,11.0
2024/03/20,0.0
2023/11/16,10.0
2024/02/11,0.0
2024/01/28,1.0
2022/06/25,1.0
2024/04/16,10.0
2023/09/30,0.0
2024/02/04,1.0
2024/02/12,5.0
2023/10/17,5.0
2023/10/24,4.0
2024/02/16,1.0
2022/06/12,15.0
2024/02/02,9.0
2023/11/24,2.0
2023/12/06,1.0
2022/06/29,0.0
2023/10/26,0.0
2023/12/03,0.0
2024/01/28,10.0
2024/01/25,0.0
2024/01/23,0.0
2023/09/28,2.0
2023/12/25,9.0
2023/11/24,0.0
2022/06/07,2.0
2023/12/02,0.0
2023/12/11,5.0
2024/01/31,
2024/02/12,
2023/12/30,0.0
2024/04/20,0.0
2023/10/29,0.0
2024/03/08,4.0
2023/11/06,1.0
2023/10/31,4.0
2023/12/01,0.0
2024/02/07,
2023/12/28,1.0
2022/06/15,3.0
2023/12/21,62.0
2024/03/28,7.0
2023/11/12,0.0
2023/11/04,1.0
2022/06/19,13.0
2023/11/12,0.0
2024/03/01,20.0
2024/02/02,36.0
2023/10/13,32.0
2023/11/05,1.0
2024/03/07,0.0
2023/10/16,
2024/01/26,0.0
2024/01/20,0.0
2022/06/17,4.0
2024/03/04,4.0
2023/12/23,30.0
2022/05/27,76.0
2023/12/17,0.0
2023/12/22,0.0
2024/01/17,0.0
2024/02/12,0.0
2023/12/13,5.0
2023/11/14,0.0
2022/06/05,6.0
2023/11/02,0.0
2023/10/11,0.0
2024/02/03,3.0
2023/12/15,0.0
2024/04/27,0.0
2023/10/15,2.0
2024/02/20,0.0
2023/11/16,0.0
2024/04/27,8.0
2023/10/09,0.0
2024/03/02,37.0
2024/02/28,21.0
2023/09/21,3.0
2024/02/05,7.0
2022/06/28,9.0
2024/01/05,92.0
2023/10/11,
2022/06/01,2.0
2023/10/31,0.0
2023/10/16,0.0
2024/04/21,0.0
2023/11/25,0.0
2024/01/15,27.0
2023/10/28,1.0
2022/06/01,11.0
2024/03/04,0.0
2024/01/03,0.0
2023/10/11,
2022/06/09,45.0
2024/04/05,7.0
2023/12/11,12.0
2023/12/18,4.0
2023/10/14,7.0
2022/05/29,38.0
2022/06/20,10.0
2024/03/17,0.0
2022/06/23,3.0
2024/01/28,1.0
2023/11/21,30.0
2024/04/20,7.0
2023/11/12,0.0
2022/05/26,31.0
2024/03/26,0.0
2023/10/15,0.0
2022/06/07,14.0
2023/11/08,1.0
2023/11/15,0.0
2024/04/25,0.0
2023/12/14,30.0
2023/11/18,0.0
2024/03/20,0.0
2023/09/20,0.0
2024/03/29,16.0
2024/02/10,3.0
2023/09/27,0.0
2024/03/03,4.0
2024/01/14,17.0
2023/12/12,1.0
2023/10/16,5.0
2023/11/23,0.0
2024/02/22,1.0
2024/02/11,0.0
2022/05/28,6.0
2024/04/04,
2023/11/08,0.0
2023/10/30,33.0
2022/06/22,49.0
2022/06/11,2.0
2024/01/06,2.0
2022/06/26,15.0
2024/02/14,0.0
2024/02/12,8.0
2024/03/26,0.0
2024/02/01,
2023/11/06,0.0
2024/01/24,0.0
2024/01/29,11.0
2023/10/14,0.0
2023/12/30,1.0
2023/11/05,0.0
2022/06/07,12.0
2023/10/12,0.0
2024/03/21,
2023/12/18,9.0
2024/01/08,1.0
2023/10/12,4.0
2024/02/11,2.0
2023/11/10,0.0
2023/11/05,4.0
2023/12/07,0.0
2024/03/20,7.0
2023/10/07,19.0
2024/01/08,6.0
2022/06/08,2.0
2024/04/21,6.0
2024/04/17,11.0
2022/06/19,12.0
2024/04/08,12.0
2023/11/16,0.0
2022/06/15,23.0
2024/03/13,7.0
2023/10/24,0.0
2024/02/02,0.0
2023/11/25,0.0
2024/04/07,
2024/01/08,11.0
2023/12/21,1.0
2023/12/29,0.0
2023/10/16,11.0
2023/12/08,3.0
2022/05/25,1.0
2022/06/11,8.0
2024/04/22,0.0
2023/11/27,0.0
2023/09/20,2.0
2024/01/14,0.0
2023/12/04,9.0
2023/10/01,12.0
2024/04/24,1.0
2024/04/11,0.0
2024/01/07,6.0
2024/02/09,9.0
2023/10/13,0.0
2024/04/09,14.0
2024/01/07,0.0
2022/05/31,34.0
2024/02/28,6.0
2022/06/03,18.0
2022/06/27,3.0
2024/04/24,0.0
2023/10/22,0.0
2024/02/27,6.0
2023/11/27,0.0
2024/01/23,0.0
2024/01/26,37.0
2023/11/07,30.0
2023/10/18,0.0
2023/10/22,2.0
2024/04/02,0.0
2023/10/04,3.0
2023/11/22,26.0
2024/02/28,4.0
2023/10/12,0.0
2024/03/16,1.0
2024/01/18,0.0
2024/01/26,15.0
2024/01/15,12.0
2024/03/11,0.0
2023/12/24,0.0
2023/12/29,3.0
2024/01/22,1.0
2023/11/26,27.0
2024/01/17,15.0
2023/11/22,0.0
2024/02/16,0.0
2024/03/14,0.0
2024/02/18,
2023/10/06,0.0
2022/06/17,24.0
2023/09/22,1.0
2023/10/04,0.0
2022/06/16,8.0
2024/03/19,0.0
2022/05/25,8.0
2022/06/25,120.0
2023/11/15,34.0
2022/06/24,22.0
2024/01/27,2.0
2023/12/16,0.0
2024/04/22,4.0
2024/04/15,1.0
2023/12/12,42.0
2024/02/09,17.0
2023/12/12,0.0
2023/11/11,4.0
2023/10/26,1.0
2024/02/03,0.0
2023/11/10,0.0
2022/06/10,15.0
2024/03/23,17.0
2024/01/18,2.0
2023/10/03,1.0
2024/01/25,0.0
2023/12/14,6.0
2024/03/15,0.0
2024/04/11,0.0
2024/03/22,4.0
2022/06/01,1.0
2024/02/10,1.0
2023/12/02,0.0
2023/12/23,0.0
2024/03/25,0.0
2023/11/13,1.0
2023/10/02,14.0
2024/04/14,0.0
2024/01/30,
2024/03/11,3.0
2023/12/08,36.0
2024/03/24,2.0
2024/04/17,2.0
2023/10/12,0.0
2024/04/04,0.0
2024/04/19,3.0
2023/09/29,2.0
2023/10/01,0.0
2024/01/05,0.0
2024/02/25,1.0
2023/11/20,0.0
2024/01/27,0.0
2024/01/13,8.0
2024/01/30,
2023/09/29,2.0
2023/11/01,0.0
2023/10/23,1.0
2024/03/01,0.0
2024/02/19,19.0
2023/10/23,0.0
2024/04/19,0.0
2023/11/01,2.0
2023/12/08,0.0
2024/04/10,0.0
2024/02/15,2.0
2023/11/18,37.0
2024/04/25,1.0
2024/02/04,0.0
2023/10/21,0.0
2024/03/02,38.0
2023/12/24,4.0
2023/10/17,4.0
2023/11/18,10.0
2023/10/19,8.0
2024/04/12,0.0
2022/05/27,344.0
2024/04/14,0.0
2024/03/31,3.0
2023/12/12,11.0
2024/02/08,0.0
2023/11/21,9.0
2024/03/29,
2024/02/26,1.0
2023/12/10,6.0
2023/11/07,1.0
2023/11/25,3.0
2023/12/30,37.0
2022/05/30,19.0
2023/11/04,0.0
2024/01/22,1.0
2024/02/01,86.0
2023/11/16,2.0
2023/11/20,0.0
2023/12/02,0.0
2024/04/03,0.0
2024/02/09,17.0
2024/01/28,0.0
2024/04/01,0.0
2022/06/11,9.0
2023/10/05,
2024/04/17,8.0
2024/04/07,
2023/11/13,0.0
2023/12/13,0.0
2024/03/13,4.0
2023/12/05,1.0
2024/04/05,5.0
2024/01/19,25.0
2023/12/22,0.0
2023/10/23,0.0
2023/12/06,7.0
2023/12/17,
2023/11/24,5.0
2024/04/15,0.0
2024/02/04,36.0
2023/12/18,1.0
2024/02/25,4.0
2022/06/03,18.0
2023/10/17,2.0
2023/12/25,0.0
2024/03/30,0.0
2023/12/02,1.0
2023/10/03,0.0
2022/06/03,0.0
2023/11/05,4.0
2022/06/24,34.0
2024/01/27,0.0
2023/12/29,0.0
2024/04/09,28.0
2022/05/31,5.0
2023/11/03,0.0
2022/05/24,5.0
2024/03/07,
2024/03/21,4.0
2024/01/29,1.0
2024/04/22,4.0
2023/10/14,3.0
2024/01/04,20.0
2024/03/05,12.0
2023/09/26,
2023/09/26,0.0
2023/10/05,9.0
2024/02/15,0.0
2024/01/29,
2024/03/22,20.0
2023/09/23,2.0
2024/04/06,0.0
2023/11/29,7.0
2023/11/17,0.0
2023/12/02,0.0
2023/11/25,8.0
2023/10/17,0.0
2023/09/27,2.0
2023/11/30,0.0
2023/12/24,23.0
2022/06/09,8.0
2024/02/19,0.0
2024/01/11,1.0
2024/04/14,0.0
2024/02/04,1.0
2022/06/01,0.0
2024/04/26,
2023/11/20,3.0
2023/09/28,0.0
2024/03/22,0.0
2024/02/16,0.0
2023/12/05,0.0
2024/02/28,13.0
2023/12/31,
2024/03/03,0.0
2024/02/06,6.0
2023/09/30,
2023/09/19,5.0
2023/10/10,0.0
2024/01/18,45.0
2024/01/29,0.0
2023/09/23,0.0
2023/11/09,0.0
2022/06/29,0.0
2022/05/28,8.0
2023/12/13,1.0
2024/01/20,11.0
2023/11/15,0.0
2023/11/26,8.0
2023/09/28,39.0
2023/12/04,0.0
2023/12/29,1.0
2023/11/24,1.0
2024/01/21,
2024/01/01,0.0
2024/03/07,0.0
2024/01/28,0.0
2023/12/10,0.0
2024/03/09,1.0
2024/02/13,0.0
2022/06/13,2.0
2024/04/08,0.0
2022/06/07,5.0
2023/11/30,4.0
2022/06/21,8.0
2023/12/18,12.0
2022/06/27,8.0
2024/04/25,0.0
2024/01/03,1.0
2024/02/27,3.0
2024/04/21,4.0
2022/06/25,5.0
2022/05/31,55.0
2024/02/18,
2024/01/19,0.0
2023/10/07,2.0
2023/12/15,13.0
2023/10/20,5.0
2023/09/21,1.0
2024/02/04,1.0
2024/04/24,0.0
2023/10/19,1.0
2024/02/23,4.0
2022/06/08,1.0
2022/06/22,119.0
2023/11/07,3.0
2023/09/25,5.0
2022/06/06,22.0
2024/01/09,0.0
2023/10/08,0.0
2022/06/13,35.0
2024/03/14,13.0
2024/02/26,5.0
2022/06/21,2.0
2023/10/01,3.0
2022/06/17,10.0
2023/10/10,2.0
2024/03/30,0.0
2022/06/20,62.0
2024/03/16,0.0
2024/04/19,0.0
2024/01/21,2.0
2023/11/01,1.0
2023/11/14,2.0
2024/04/27,0.0
2023/12/20,12.0
2024/01/10,4.0
2023/12/08,2.0
2024/01/15,3.0
2023/09/19,4.0
2024/02/18,11.0
2022/05/27,80.0
2024/03/09,18.0
2024/03/31,0.0
2024/04/11,0.0
2022/06/01,3.0
2024/02/26,
2023/12/27,67.0
2023/11/25,3.0
2022/06/18,20.0
2022/05/29,0.0
2023/12/20,4.0
2024/03/09,3.0
2023/11/28,4.0
2023/11/15,8.0
2023/12/11,0.0
2024/03/13,2.0
2024/02/12,0.0
2024/02/21,15.0
2024/03/02,1.0
2023/09/20,11.0
2022/06/24,2.0
2022/06/17,27.0
2023/11/30,0.0
2023/09/21,8.0
2024/01/05,
2024/02/01,0.0
2024/01/18,4.0
2023/12/19,32.0
2024/02/24,7.0
2023/10/29,12.0
2023/11/04,0.0
2024/02/24,0.0
2024/02/12,0.0
2023/12/16,0.0
2023/11/22,15.0
2022/06/05,3.0
2023/12/05,0.0
2022/06/26,0.0
2023/11/17,8.0
2023/10/26,15.0
2023/12/30,0.0
2022/06/18,4.0
2024/02/19,0.0
2023/12/12,0.0
2023/10/05,18.0
2024/03/07,0.0
2022/06/03,9.0
2023/12/16,0.0
2023/10/02,0.0
2024/03/11,3.0
2023/10/24,0.0
